RSSI,Timestamp
-50,14:25:23.075530
RSSI,Timestamp
-52,14:25:23.079810
RSSI,Timestamp
-44,14:25:23.084020
RSSI,Timestamp
-43,14:25:23.088312
RSSI,Timestamp
-57,14:25:23.092658
RSSI,Timestamp
-44,14:25:23.096954
RSSI,Timestamp
-54,14:25:23.104650
RSSI,Timestamp
-49,14:25:23.109430
RSSI,Timestamp
-36,14:25:23.125390
RSSI,Timestamp
-44,14:25:23.130631
RSSI,Timestamp
-46,14:25:23.135830
RSSI,Timestamp
-42,14:25:23.142221
RSSI,Timestamp
-42,14:25:23.148517
RSSI,Timestamp
-52,14:25:23.153498
RSSI,Timestamp
-43,14:25:23.160415
RSSI,Timestamp
-42,14:25:23.166899
RSSI,Timestamp
-43,14:25:23.171454
RSSI,Timestamp
-37,14:25:23.175913
RSSI,Timestamp
-50,14:25:23.182012
RSSI,Timestamp
-44,14:25:23.186783
RSSI,Timestamp
-43,14:25:23.192357
RSSI,Timestamp
-50,14:25:23.197775
RSSI,Timestamp
-44,14:25:23.203111
RSSI,Timestamp
-52,14:25:23.209467
RSSI,Timestamp
-36,14:25:23.214691
RSSI,Timestamp
-44,14:25:23.219428
RSSI,Timestamp
-44,14:25:23.224747
RSSI,Timestamp
-43,14:25:23.229555
RSSI,Timestamp
-43,14:25:23.234418
RSSI,Timestamp
-36,14:25:23.245847
RSSI,Timestamp
-45,14:25:23.250269
RSSI,Timestamp
-51,14:25:23.254620
RSSI,Timestamp
-67,14:25:23.258871
RSSI,Timestamp
-41,14:25:23.263118
RSSI,Timestamp
-36,14:25:23.270225
RSSI,Timestamp
-42,14:25:23.276898
RSSI,Timestamp
-42,14:25:23.280931
RSSI,Timestamp
-51,14:25:23.285338
RSSI,Timestamp
-40,14:25:23.290308
RSSI,Timestamp
-38,14:25:23.295610
RSSI,Timestamp
-41,14:25:23.301785
RSSI,Timestamp
-59,14:25:23.310374
RSSI,Timestamp
-34,14:25:23.324764
RSSI,Timestamp
-41,14:25:23.330518
RSSI,Timestamp
-42,14:25:23.334935
RSSI,Timestamp
-44,14:25:23.339248
RSSI,Timestamp
-44,14:25:23.343454
RSSI,Timestamp
-41,14:25:23.347706
RSSI,Timestamp
-48,14:25:23.351954
RSSI,Timestamp
-44,14:25:23.356317
RSSI,Timestamp
-36,14:25:23.362822
RSSI,Timestamp
-42,14:25:23.367804
RSSI,Timestamp
-43,14:25:23.373410
RSSI,Timestamp
-36,14:25:23.383236
